transaction_id,customer_id,transaction_date,sender_id,receiver_id,transaction_amount,avg_amount_30d,amount_vs_avg_ratio,transaction_velocity_1h,transaction_velocity_24h,merchant_name,merchant_risk_score,customer_age_days,is_international,is_new_device,is_new_merchant,hour_of_day,day_of_week,device_type,auth_method,device_risk_score,ip_risk_score,distance_from_home_km,nb_cards_last_30d,failed_auth_last_24h,chargeback_rate_6m,country_origin,currency,fraud_type,is_fraud
TXN029916,CUST2794,2023-01-14 20:24:00,1534,4614,28.33,25.99,1.0896,3,6,Western Union,0.591,37,0,0,0,17,4,mobile_ios,biometric,0.2626,0.1907,10.1,3,0,0.1054,PL,USD,none,0
TXN029917,CUST3720,2023-01-14 20:24:40,2117,624,31.34,30.36,1.0319,0,3,Spotify,0.39,660,0,0,0,19,4,tablet,biometric,0.1389,0.0505,2.6,2,0,0.0077,CH,USD,none,0
TXN029918,CUST7826,2023-01-14 20:25:20,3021,2844,112.81,127.8,0.8826,1,4,AliExpress,0.937,61,0,0,0,20,6,mobile_ios,biometric,0.0776,0.0342,42.6,1,0,0.1185,IT,USD,none,0
TXN029919,CUST7795,2023-01-14 20:26:00,5371,3216,159.36,159.27,1.0005,1,6,Apple,0.094,1637,0,0,0,21,5,mobile_ios,3DS,0.1365,0.1748,4.2,2,0,0.0593,CN,EUR,none,0
TXN029920,CUST4676,2023-01-14 20:26:40,6710,4625,23.64,21.41,1.1036,2,6,PayPal,0.41,135,0,0,0,19,3,tablet,PIN,0.135,0.0085,45.0,1,0,0.0139,US,EUR,none,0
TXN029921,CUST6076,2023-01-14 20:27:20,6831,1198,69.15,73.87,0.936,3,7,Booking,0.056,138,0,0,0,21,1,mobile_ios,3DS,0.0251,0.3432,59.1,1,0,0.0122,PT,GBP,none,0
TXN029922,CUST7369,2023-01-14 20:28:00,735,2058,188.38,165.48,1.1383,2,4,Fnac,0.154,224,0,0,0,17,5,mobile_android,3DS,0.1727,0.0146,24.8,1,0,0.0776,GB,CHF,none,0
TXN029923,CUST9544,2023-01-14 20:28:40,7857,2619,462.57,538.05,0.8597,0,3,Amazon,0.251,660,1,0,0,15,3,desktop_windows,no_auth,0.0653,0.0432,11.0,1,2,0.0022,IT,EUR,none,0
TXN029924,CUST6826,2023-01-14 20:29:20,7498,1959,17.25,17.73,0.9724,2,4,Casino GD,0.111,2056,0,0,0,20,0,tablet,3DS,0.4629,0.0443,25.9,1,2,0.0227,US,USD,none,0
TXN029925,CUST3192,2023-01-14 20:30:00,3568,1258,127.12,146.23,0.8693,0,4,Booking,0.056,516,0,0,0,16,4,tablet,3DS,0.0841,0.0658,6.7,1,1,0.0173,NL,EUR,none,0
TXN029926,CUST4536,2023-01-14 20:30:40,1021,1713,3.73,3.58,1.039,3,6,Boulanger,0.288,1211,0,0,0,7,5,desktop_windows,biometric,0.2541,0.3535,1.4,1,0,0.0356,IT,EUR,none,0
TXN029927,CUST8299,2023-01-14 20:31:20,4670,107,411.9,105.0,10.9192,3,14,Steam,0.394,423,0,0,1,9,3,tablet,no_auth,0.2734,0.0882,2.5,1,0,0.1647,GB,USD,insider,1
TXN029928,CUST3320,2023-01-14 20:32:00,1943,661,35.16,32.31,1.0879,2,6,Deliveroo,0.16,295,0,0,1,15,3,desktop_windows,3DS,0.1907,0.1541,9.2,1,0,0.0153,CH,USD,none,0
TXN029929,CUST8871,2023-01-14 20:32:40,6493,3984,39.12,45.37,0.8621,0,6,Steam,0.394,803,0,0,0,10,2,mobile_ios,PIN,0.0326,0.2557,4.1,2,2,0.0025,DE,USD,none,0
TXN029930,CUST1533,2023-01-14 20:33:20,6160,3225,12.32,11.15,1.1039,2,6,Uber,0.296,20,0,0,0,19,3,tablet,3DS,0.0556,0.2929,8.8,3,2,0.2006,PL,EUR,none,0
TXN029931,CUST6351,2023-01-14 20:34:00,209,423,11.67,10.06,1.1589,1,5,Western Union,0.591,156,0,0,0,8,6,mobile_android,PIN,0.4156,0.0564,21.5,1,0,0.0612,BE,USD,none,0
TXN029932,CUST2979,2023-01-14 20:34:40,6791,2596,51.04,55.68,0.9165,5,2,Decathlon,0.393,143,0,0,0,12,5,mobile_android,3DS,0.0184,0.1153,8.3,2,0,0.0625,CH,EUR,none,0
TXN029933,CUST3076,2023-01-14 20:35:20,7211,1186,14.34,14.37,0.9972,1,4,Amazon,0.251,101,0,0,0,11,4,mobile_android,PIN,0.2686,0.1457,19.4,1,0,0.0823,CN,USD,none,0
TXN029934,CUST9723,2023-01-14 20:36:00,974,2376,244.63,211.96,1.1541,1,6,MoneyGram,0.783,153,0,1,1,21,6,mobile_android,3DS,0.0861,0.051,7.7,1,2,0.0676,US,EUR,none,0
TXN029935,CUST5235,2023-01-14 20:36:40,6828,4110,13.45,15.66,0.8583,0,3,Apple,0.094,337,0,0,1,19,5,desktop_mac,PIN,0.1644,0.0354,17.6,3,0,0.0393,GB,GBP,none,0
TXN029936,CUST7241,2023-01-14 20:37:20,1929,4025,13.7,13.73,0.9971,1,3,Carrefour,0.333,180,0,0,0,15,6,mobile_android,3DS,0.0404,0.0871,56.4,2,0,0.036,GB,USD,none,0
TXN029937,CUST5114,2023-01-14 20:38:00,4935,2097,50.25,56.42,0.8905,1,6,Western Union,0.591,39,1,0,1,10,4,desktop_windows,PIN,0.03,0.0552,15.2,3,1,0.1868,NL,EUR,none,0
TXN029938,CUST3584,2023-01-14 20:38:40,4046,3415,58.89,49.02,1.2011,1,3,Netflix,0.188,46,0,0,1,9,5,mobile_android,no_auth,0.0679,0.0645,26.4,2,2,0.1347,PT,USD,none,0
TXN029939,CUST2488,2023-01-14 20:39:20,1616,3660,80.4,66.19,1.2145,1,9,IKEA,0.145,49,0,0,0,9,2,desktop_windows,PIN,0.0926,0.1488,32.4,2,2,0.0601,NL,EUR,none,0
TXN029940,CUST4659,2023-01-14 20:40:00,1724,572,1.97,2.07,0.9471,2,5,Carrefour,0.333,684,0,0,0,14,5,tablet,PIN,0.3445,0.1556,0.6,1,0,0.012,ES,EUR,none,0
TXN029941,CUST7402,2023-01-14 20:40:40,2442,2392,976.92,1129.27,0.8651,0,3,Western Union,0.591,532,0,0,0,12,5,mobile_ios,3DS,0.2908,0.2892,12.1,2,1,0.0564,PT,EUR,none,0
TXN029942,CUST9047,2023-01-14 20:41:20,2687,2722,5.44,5.34,1.0168,3,3,PayPal,0.41,214,0,0,0,18,5,desktop_mac,3DS,0.1295,0.1199,11.8,3,1,0.0296,DE,USD,none,0
TXN029943,CUST1227,2023-01-14 20:42:00,6524,762,55.67,62.24,0.8943,2,6,Binance,0.703,90,0,0,0,17,5,tablet,PIN,0.0729,0.1596,35.8,1,0,0.0242,US,EUR,none,0
TXN029944,CUST5471,2023-01-14 20:42:40,4997,2848,61.65,50.86,1.2119,0,2,Deliveroo,0.16,1,0,0,0,14,0,desktop_windows,3DS,0.0049,0.028,2.5,1,0,0.0112,FR,CHF,none,0
TXN029945,CUST6242,2023-01-14 20:43:20,7475,3306,36.73,38.33,0.958,2,4,AliExpress,0.937,518,0,0,0,21,6,desktop_windows,PIN,0.034,0.0404,4.4,2,0,0.0604,CN,EUR,none,0
TXN029946,CUST8623,2023-01-14 20:44:00,5127,1463,12.82,11.04,1.1602,0,5,Western Union,0.591,893,0,0,0,18,6,tablet,3DS,0.0102,0.02,12.5,2,1,0.0551,CH,EUR,none,0
TXN029947,CUST5352,2023-01-14 20:44:40,2070,1309,35.02,33.59,1.0423,3,2,Decathlon,0.393,208,0,0,0,15,6,tablet,PIN,0.1434,0.1813,18.8,1,0,0.028,DE,EUR,none,0
TXN029948,CUST5928,2023-01-14 20:45:20,536,3995,8.06,9.1,0.8847,0,8,Steam,0.394,1415,0,0,0,11,3,mobile_android,PIN,0.1335,0.108,37.1,1,0,0.0786,US,EUR,none,0
TXN029949,CUST8315,2023-01-14 20:46:00,382,4734,39.78,43.73,0.9095,0,7,PayPal,0.41,239,0,0,0,9,2,desktop_mac,3DS,0.2812,0.0622,8.3,2,0,0.0764,GB,CHF,none,0
TXN029950,CUST1698,2023-01-14 20:46:40,2408,4849,149.38,171.52,0.8709,2,4,Binance,0.703,27,0,0,0,15,2,desktop_windows,3DS,0.2123,0.2562,25.6,1,0,0.2328,ES,EUR,none,0
TXN029951,CUST1437,2023-01-14 20:47:20,7466,3926,89.58,101.98,0.8783,1,7,Steam,0.394,500,0,0,0,18,3,desktop_mac,3DS,0.2533,0.1615,18.3,2,2,0.0113,FR,EUR,none,0
TXN029952,CUST6819,2023-01-14 20:48:00,6907,3399,55.49,50.96,1.0887,2,6,H&M,0.202,1549,0,0,0,20,1,mobile_android,biometric,0.0493,0.0193,1.1,1,0,0.0112,IT,EUR,none,0
TXN029953,CUST7180,2023-01-14 20:48:40,5270,872,6.01,5.94,1.0101,2,6,Carrefour,0.333,980,0,0,0,19,4,desktop_mac,3DS,0.2201,0.1015,17.7,1,2,0.0777,US,EUR,none,0
TXN029954,CUST3153,2023-01-14 20:49:20,3063,3062,10.25,8.55,1.1974,3,5,Carrefour,0.333,278,0,0,0,8,2,tablet,biometric,0.056,0.0363,3.9,2,0,0.0533,FR,EUR,none,0
TXN029955,CUST7038,2023-01-14 20:50:00,2211,4604,4.7,4.48,1.0468,2,2,Binance,0.703,61,0,0,1,15,4,mobile_ios,3DS,0.2584,0.1565,16.7,1,0,0.0442,PL,EUR,none,0
TXN029956,CUST7008,2023-01-14 20:50:40,6126,7,2.63,2.34,1.1191,3,7,Spotify,0.39,31,0,0,0,19,3,desktop_mac,3DS,0.0665,0.2209,13.0,1,0,0.1212,GB,GBP,none,0
TXN029957,CUST7375,2023-01-14 20:51:20,3188,2897,217.41,192.53,1.1292,1,3,PayPal,0.41,71,0,0,0,16,1,desktop_windows,3DS,0.0177,0.0018,14.6,3,0,0.0214,CN,EUR,none,0
TXN029958,CUST6136,2023-01-14 20:52:00,1207,1185,20.57,20.91,0.9833,1,4,Amazon,0.251,762,0,0,0,18,6,desktop_mac,3DS,0.0135,0.0147,0.9,2,1,0.0156,PT,USD,none,0
TXN029959,CUST6278,2023-01-14 20:52:40,5878,4118,199.45,219.81,0.9073,1,4,Coinbase,0.901,298,0,0,0,19,5,tablet,3DS,0.0549,0.1104,1.1,2,0,0.0465,DE,EUR,none,0
TXN029960,CUST1959,2023-01-14 20:53:20,5251,2998,24.4,24.92,0.9787,3,1,H&M,0.202,65,1,0,0,20,0,desktop_windows,3DS,0.1325,0.1731,3.3,1,2,0.0019,US,CHF,none,0
TXN029961,CUST9469,2023-01-14 20:54:00,5487,3201,19.5,17.76,1.0974,2,2,Leclerc,0.336,501,0,0,0,17,3,tablet,3DS,0.4229,0.0833,15.5,1,0,0.0795,ES,EUR,none,0
TXN029962,CUST5220,2023-01-14 20:54:40,5994,2089,25.16,28.22,0.8913,1,4,Leclerc,0.336,2684,0,0,0,17,6,mobile_android,PIN,0.0801,0.0648,29.7,1,1,0.0297,CH,USD,none,0
TXN029963,CUST4756,2023-01-14 20:55:20,4039,21,126.14,36.2,18.8053,4,10,Steam,0.394,26,0,1,1,0,3,mobile_android,no_auth,0.7192,0.9257,857.8,3,4,0.5293,CN,GBP,CNP_ecommerce,1
TXN029964,CUST8587,2023-01-14 20:56:00,275,4945,250.69,208.28,1.2036,2,3,Binance,0.703,1859,0,0,0,17,4,desktop_mac,biometric,0.1622,0.098,15.7,1,0,0.0177,CN,EUR,none,0
TXN029965,CUST5770,2023-01-14 20:56:40,4522,3931,5.38,5.15,1.0426,1,5,Western Union,0.591,806,0,0,0,7,5,desktop_windows,no_auth,0.241,0.0505,96.2,1,1,0.0492,ES,EUR,none,0
TXN029966,CUST9906,2023-01-14 20:57:20,5629,1069,210.88,221.11,0.9537,1,5,Leclerc,0.336,590,0,0,0,8,6,tablet,biometric,0.5689,0.1788,5.1,2,2,0.0221,FR,USD,none,0
TXN029967,CUST4921,2023-01-14 20:58:00,4014,885,92.72,90.46,1.0249,1,5,AliExpress,0.937,68,0,0,0,10,3,mobile_android,PIN,0.0095,0.0918,3.5,1,0,0.0057,ES,EUR,none,0
TXN029968,CUST3714,2023-01-14 20:58:40,3400,4531,212.66,176.52,1.2047,3,7,Binance,0.703,529,0,0,0,11,5,desktop_windows,PIN,0.1523,0.0942,7.7,2,0,0.008,PL,EUR,none,0
TXN029969,CUST2347,2023-01-14 20:59:20,6781,3038,33.94,40.34,0.8411,0,4,Amazon,0.251,487,0,0,0,20,2,mobile_android,3DS,0.0371,0.0933,2.6,1,1,0.0379,US,EUR,none,0
TXN029970,CUST6008,2023-01-14 21:00:00,6871,2839,80.76,93.43,0.8643,3,5,Carrefour,0.333,276,1,0,0,21,0,mobile_ios,PIN,0.0032,0.1306,21.9,2,0,0.0548,CH,USD,none,0
TXN029971,CUST7085,2023-01-14 21:00:40,7060,3535,51.16,60.06,0.8517,2,4,Spotify,0.39,1337,0,0,0,9,4,desktop_windows,3DS,0.0252,0.0578,11.7,1,0,0.026,PT,GBP,none,0
TXN029972,CUST9169,2023-01-14 21:01:20,3873,2108,15.32,13.17,1.1624,2,6,Leclerc,0.336,302,0,0,0,20,1,mobile_android,3DS,0.0278,0.1002,11.0,3,0,0.0147,NL,USD,none,0
TXN029973,CUST5868,2023-01-14 21:02:00,390,23,44.63,36.83,0.7792,3,10,Auchan,0.097,95,1,0,0,17,2,mobile_ios,biometric,0.3175,0.2049,1.6,2,0,0.2945,DE,EUR,insider,1
TXN029974,CUST4960,2023-01-14 21:02:40,271,3086,67.29,78.49,0.8572,1,5,Boulanger,0.288,90,0,0,0,20,2,tablet,biometric,0.1258,0.0223,1.6,2,0,0.043,IT,USD,none,0
TXN029975,CUST3505,2023-01-14 21:03:20,4165,2843,179.5,150.54,1.1923,2,4,IKEA,0.145,116,0,0,0,13,6,tablet,PIN,0.1221,0.2041,5.1,1,0,0.0678,CN,EUR,none,0
TXN029976,CUST6096,2023-01-14 21:04:00,3022,1219,7.09,6.46,1.0958,1,4,Fnac,0.154,1,0,0,0,19,4,desktop_windows,PIN,0.0126,0.0571,4.5,1,1,0.0185,GB,USD,none,0
TXN029977,CUST8375,2023-01-14 21:04:40,457,635,3.72,3.31,1.1205,3,4,Coinbase,0.901,628,0,0,0,20,3,mobile_ios,PIN,0.141,0.4922,4.7,1,0,0.0701,IT,EUR,none,0
TXN029978,CUST2737,2023-01-14 21:05:20,346,3594,20.91,23.12,0.904,0,6,AliExpress,0.937,487,0,0,0,7,6,desktop_mac,PIN,0.0182,0.0458,17.0,1,0,0.0403,FR,EUR,none,0
TXN029979,CUST2108,2023-01-14 21:06:00,3552,383,43.08,48.08,0.8958,1,5,Zara,0.158,1437,0,0,0,10,4,desktop_windows,3DS,0.1683,0.0651,14.6,3,2,0.0389,PT,USD,none,0
TXN029980,CUST3679,2023-01-14 21:06:40,3328,1467,16.71,15.38,1.0858,0,3,Coinbase,0.901,1495,0,0,0,19,1,desktop_windows,PIN,0.0357,0.0049,0.7,2,2,0.0042,IT,EUR,none,0
TXN029981,CUST2037,2023-01-14 21:07:20,5919,1932,28.91,25.49,1.1337,0,4,Auchan,0.097,84,0,0,0,9,2,desktop_windows,signature,0.2462,0.126,76.5,1,0,0.0411,CH,EUR,none,0
TXN029982,CUST6760,2023-01-14 21:08:00,4870,1809,22.5,19.71,1.141,0,9,Deliveroo,0.16,34,0,0,0,8,4,mobile_android,biometric,0.0405,0.2489,64.7,1,0,0.0553,ES,EUR,none,0
TXN029983,CUST3096,2023-01-14 21:08:40,3457,41,89.97,101.11,0.8897,0,9,Western Union,0.591,266,0,0,0,13,1,desktop_windows,signature,0.0429,0.1532,26.6,1,0,0.0587,IT,EUR,none,0
TXN029984,CUST1358,2023-01-14 21:09:20,5267,1288,370.9,369.76,1.0031,1,6,Boulanger,0.288,182,0,0,0,8,6,tablet,PIN,0.0565,0.1589,24.1,2,0,0.0167,BE,USD,none,0
TXN029985,CUST6953,2023-01-14 21:10:00,1551,2419,45.0,45.52,0.9884,3,4,AliExpress,0.937,1782,0,0,0,20,3,tablet,3DS,0.0115,0.1049,4.0,1,0,0.0496,BE,EUR,none,0
TXN029986,CUST2076,2023-01-14 21:10:40,3874,463,13.73,11.5,1.1929,3,5,MoneyGram,0.783,380,0,0,0,7,3,mobile_ios,3DS,0.1752,0.0465,8.1,2,2,0.0382,NL,EUR,none,0
TXN029987,CUST8236,2023-01-14 21:11:20,5056,3462,842.42,794.33,1.0605,0,3,Apple,0.094,150,0,0,0,16,2,mobile_android,3DS,0.1168,0.0081,38.7,3,0,0.0598,FR,CHF,none,0
TXN029988,CUST6671,2023-01-14 21:12:00,5459,1842,21.6,18.91,1.1416,1,1,SNCF,0.158,515,1,0,0,15,6,desktop_mac,no_auth,0.1319,0.0922,19.9,1,0,0.0074,PL,GBP,none,0
TXN029989,CUST6815,2023-01-14 21:12:40,7345,3835,35.64,36.69,0.9711,0,5,Carrefour,0.333,26,0,0,0,15,0,tablet,3DS,0.0716,0.06,3.7,2,2,0.0169,PT,GBP,none,0
TXN029990,CUST6764,2023-01-14 21:13:20,5202,352,61.41,72.26,0.8497,0,3,Carrefour,0.333,933,0,0,0,10,3,desktop_windows,3DS,0.0156,0.0763,26.5,1,0,0.0505,PT,EUR,none,0
TXN029991,CUST5974,2023-01-14 21:14:00,2008,4080,303.74,288.19,1.0539,2,5,Casino GD,0.111,195,0,0,0,10,1,tablet,PIN,0.0793,0.15,22.2,1,0,0.1285,BE,EUR,none,0
TXN029992,CUST4527,2023-01-14 21:14:40,3758,3627,37.58,40.92,0.9182,2,3,Deliveroo,0.16,644,0,0,0,11,2,desktop_windows,3DS,0.2739,0.0871,6.3,1,1,0.0168,GB,GBP,none,0
TXN029993,CUST3302,2023-01-14 21:15:20,1075,64,1495.23,50.59,11.694,3,8,IKEA,0.145,482,1,1,0,4,0,desktop_mac,PIN,0.821,0.6923,91.2,1,8,0.591,BR,EUR,account_takeover,1
TXN029994,CUST2075,2023-01-14 21:16:00,4041,340,20.75,17.54,1.1823,1,2,Amazon,0.251,628,0,0,0,11,1,mobile_android,3DS,0.0433,0.079,3.7,1,0,0.1688,PL,EUR,none,0
TXN029995,CUST5048,2023-01-14 21:16:40,2315,554,8.3,9.92,0.8359,2,6,Western Union,0.591,588,0,0,0,7,3,desktop_mac,3DS,0.1763,0.2048,15.8,1,0,0.0359,IT,EUR,none,0
TXN029996,CUST1328,2023-01-14 21:17:20,3563,1837,51.0,55.16,0.9244,1,1,Fnac,0.154,165,0,0,0,13,2,tablet,PIN,0.2861,0.0296,12.1,2,1,0.0004,DE,EUR,none,0
TXN029997,CUST4477,2023-01-14 21:18:00,7684,551,32.16,37.95,0.8472,1,7,Western Union,0.591,210,0,0,1,15,6,mobile_android,PIN,0.0956,0.0859,17.5,1,0,0.0508,CN,USD,none,0
TXN029998,CUST8124,2023-01-14 21:18:40,4946,56,11.81,48.52,15.1747,0,7,MoneyGram,0.783,246,0,0,0,17,0,tablet,biometric,0.3482,0.2002,2.4,2,0,0.1814,ES,EUR,insider,1
TXN029999,CUST2002,2023-01-14 21:19:20,4588,1088,27.42,30.12,0.9101,0,5,Coinbase,0.901,28,0,0,0,7,1,desktop_mac,biometric,0.0289,0.3084,12.6,2,0,0.0056,PT,EUR,none,0
TXN030000,CUST9768,2023-01-14 21:20:00,3031,4050,22.91,19.95,1.1478,3,3,Decathlon,0.393,274,0,0,0,19,3,desktop_mac,3DS,0.0492,0.0567,27.1,1,0,0.1144,ES,USD,none,0
TXN030001,CUST9518,2023-01-14 21:20:40,1833,3238,16.45,19.05,0.8631,2,8,Western Union,0.591,951,0,0,0,21,0,desktop_mac,PIN,0.1009,0.0278,6.9,3,0,0.0147,FR,EUR,none,0
TXN030002,CUST7386,2023-01-14 21:21:20,5093,3394,65.67,57.64,1.1391,2,3,Zara,0.158,523,0,0,0,13,1,desktop_windows,PIN,0.1068,0.1792,1.8,1,0,0.0232,PT,EUR,none,0
TXN030003,CUST3821,2023-01-14 21:22:00,7616,4355,15.44,13.92,1.1084,0,4,Boulanger,0.288,471,0,0,0,21,6,tablet,3DS,0.0506,0.1118,10.7,1,0,0.025,PT,GBP,none,0
TXN030004,CUST3380,2023-01-14 21:22:40,6401,2697,56.33,47.07,1.1965,0,3,Casino GD,0.111,1501,0,0,0,16,6,tablet,no_auth,0.095,0.0464,18.4,2,0,0.1131,GB,EUR,none,0
TXN030005,CUST9686,2023-01-14 21:23:20,7129,555,19.22,16.32,1.177,5,5,SNCF,0.158,288,0,0,0,13,0,tablet,biometric,0.0025,0.0082,21.1,2,0,0.1109,CN,EUR,none,0
TXN030006,CUST3416,2023-01-14 21:24:00,2057,447,44.59,53.42,0.8345,3,1,AliExpress,0.937,735,0,0,0,10,0,mobile_ios,biometric,0.257,0.2613,12.7,1,0,0.0356,PL,USD,none,0
TXN030007,CUST4249,2023-01-14 21:24:40,4007,2669,35.81,32.59,1.0985,0,3,Western Union,0.591,44,0,0,0,12,1,mobile_ios,PIN,0.2828,0.0253,12.5,3,0,0.0239,BE,EUR,none,0
TXN030008,CUST3142,2023-01-14 21:25:20,4417,2954,5.59,6.67,0.8368,3,4,Western Union,0.591,709,0,0,0,13,1,desktop_mac,3DS,0.0701,0.0954,10.0,1,1,0.0459,US,EUR,none,0
TXN030009,CUST4388,2023-01-14 21:26:00,4468,357,23.89,23.72,1.0067,0,3,Leclerc,0.336,420,0,0,0,21,1,mobile_android,signature,0.0113,0.0113,19.2,2,1,0.0046,PL,EUR,none,0
TXN030010,CUST6315,2023-01-14 21:26:40,5905,3416,48.82,51.29,0.9517,3,7,Booking,0.056,16,0,1,1,8,0,mobile_ios,biometric,0.3441,0.0881,33.2,2,0,0.0488,CN,EUR,none,0
TXN030011,CUST9993,2023-01-14 21:27:20,2371,4987,5.21,6.21,0.8376,5,3,Uber,0.296,184,1,0,0,7,3,mobile_android,PIN,0.2041,0.0866,1.1,1,0,0.0266,CN,GBP,none,0
TXN030012,CUST1207,2023-01-14 21:28:00,1367,1092,31.83,35.32,0.9009,4,5,SNCF,0.158,301,0,0,0,19,4,tablet,biometric,0.0014,0.0045,12.1,2,0,0.0146,US,EUR,none,0
TXN030013,CUST9664,2023-01-14 21:28:40,7425,1127,96.78,88.79,1.0899,3,3,MoneyGram,0.783,96,0,0,0,21,0,mobile_ios,3DS,0.0977,0.0082,3.2,2,0,0.0135,CH,CHF,none,0
TXN030014,CUST2638,2023-01-14 21:29:20,7064,2013,86.3,92.63,0.9316,2,4,Steam,0.394,109,0,0,0,19,5,mobile_ios,PIN,0.0438,0.0439,2.9,1,2,0.0617,CN,EUR,none,0
TXN030015,CUST6127,2023-01-14 21:30:00,3962,3245,22.49,22.95,0.9795,1,12,PayPal,0.41,146,0,0,1,14,2,desktop_windows,PIN,0.0593,0.1733,6.2,2,0,0.0074,IT,EUR,none,0
TXN030016,CUST9327,2023-01-14 21:30:40,1172,828,69.46,67.8,1.0243,2,6,Boulanger,0.288,63,1,0,0,14,1,desktop_windows,3DS,0.1404,0.1848,10.6,1,0,0.0172,PT,EUR,none,0
TXN030017,CUST5356,2023-01-14 21:31:20,2240,2461,19.34,21.74,0.8892,2,4,Fnac,0.154,118,0,0,1,20,6,mobile_ios,3DS,0.0322,0.1355,10.7,1,0,0.0263,IT,EUR,none,0
TXN030018,CUST9649,2023-01-14 21:32:00,916,1088,197.32,228.92,0.8619,2,8,Decathlon,0.393,2135,0,0,0,7,1,mobile_ios,3DS,0.2347,0.2375,8.4,1,0,0.0209,CN,USD,none,0
TXN030019,CUST7024,2023-01-14 21:32:40,5244,3831,70.47,59.21,1.19,3,9,Apple,0.094,270,0,0,0,8,3,desktop_mac,biometric,0.068,0.0124,0.5,1,0,0.0278,CN,EUR,none,0
TXN030020,CUST8605,2023-01-14 21:33:20,5324,4970,120.21,122.84,0.9785,1,3,Auchan,0.097,631,0,0,0,19,4,tablet,biometric,0.0643,0.0134,57.7,2,2,0.0771,CH,GBP,none,0
TXN030021,CUST2436,2023-01-14 21:34:00,1361,1922,173.2,206.81,0.8374,1,3,Carrefour,0.333,401,1,0,0,15,4,desktop_windows,biometric,0.1103,0.0548,36.0,1,1,0.0062,PT,EUR,none,0
TXN030022,CUST7375,2023-01-14 21:34:40,85,4188,623.39,647.02,0.9635,2,3,H&M,0.202,178,0,0,0,12,5,mobile_android,3DS,0.2103,0.0691,0.8,3,0,0.058,BE,EUR,none,0
TXN030023,CUST9698,2023-01-14 21:35:20,5032,3242,676.55,742.05,0.9117,2,2,Boulanger,0.288,328,0,0,1,19,6,tablet,3DS,0.1549,0.0709,8.1,1,0,0.018,US,EUR,none,0
TXN030024,CUST7247,2023-01-14 21:36:00,1496,446,171.93,159.21,1.0798,1,11,Carrefour,0.333,373,0,0,0,19,4,desktop_windows,3DS,0.0058,0.0601,2.4,2,0,0.0116,FR,CHF,none,0
TXN030025,CUST9637,2023-01-14 21:36:40,7838,83,307.37,42.28,9.7201,6,18,Binance,0.703,20,1,1,1,3,3,desktop_mac,no_auth,0.805,0.6404,110.1,2,4,0.5476,NG,GBP,CNP_ecommerce,1
TXN030026,CUST3781,2023-01-14 21:37:20,6551,30,5.2,4.3,1.2065,0,2,Carrefour,0.333,26,0,0,0,7,6,mobile_ios,3DS,0.2654,0.1672,12.6,2,0,0.0366,CN,USD,none,0
TXN030027,CUST1443,2023-01-14 21:38:00,1559,4383,132.27,112.84,1.1721,2,1,Netflix,0.188,1562,0,0,0,17,1,desktop_mac,3DS,0.2066,0.0215,18.0,3,0,0.0299,GB,EUR,none,0
TXN030028,CUST1117,2023-01-14 21:38:40,5240,681,1.28,1.18,1.0756,1,3,Coinbase,0.901,267,0,0,0,14,0,tablet,PIN,0.0296,0.1269,4.8,2,0,0.0208,PL,GBP,none,0
TXN030029,CUST1566,2023-01-14 21:39:20,5176,2582,17.0,19.64,0.8651,1,7,Spotify,0.39,552,0,0,0,8,3,desktop_windows,3DS,0.1497,0.1368,8.9,1,0,0.0467,ES,EUR,none,0
TXN030030,CUST4602,2023-01-14 21:40:00,3887,4105,7.87,9.13,0.8611,2,10,Carrefour,0.333,157,0,0,0,10,3,desktop_windows,biometric,0.2859,0.0711,26.0,1,0,0.0103,CN,EUR,none,0
TXN030031,CUST2936,2023-01-14 21:40:40,6545,2192,243.25,230.58,1.0549,1,6,Deliveroo,0.16,1188,0,0,0,15,6,mobile_ios,biometric,0.2332,0.132,20.1,1,0,0.0489,US,EUR,none,0
TXN030032,CUST5183,2023-01-14 21:41:20,4610,750,13.13,15.1,0.869,4,4,Fnac,0.154,17,0,0,0,20,3,mobile_ios,3DS,0.0788,0.128,14.0,2,0,0.0332,US,EUR,none,0
TXN030033,CUST8926,2023-01-14 21:42:00,4458,4214,5.57,4.76,1.1677,2,7,PayPal,0.41,800,0,0,0,16,0,desktop_mac,no_auth,0.0097,0.0126,34.3,2,0,0.0233,CN,EUR,none,0
TXN030034,CUST5571,2023-01-14 21:42:40,3800,1716,110.3,126.59,0.8712,0,4,IKEA,0.145,747,1,0,0,19,5,desktop_mac,signature,0.1088,0.3299,24.2,1,0,0.0498,ES,GBP,none,0
TXN030035,CUST6801,2023-01-14 21:43:20,33,3039,446.62,466.99,0.9564,0,2,Decathlon,0.393,102,0,0,0,14,6,desktop_windows,3DS,0.1181,0.1059,34.2,3,0,0.0238,PL,EUR,none,0
TXN030036,CUST5390,2023-01-14 21:44:00,6137,2780,30.72,34.97,0.8782,1,5,Steam,0.394,478,0,0,0,8,6,tablet,PIN,0.1623,0.0154,24.8,1,1,0.0575,NL,GBP,none,0
TXN030037,CUST5815,2023-01-14 21:44:40,1785,497,53.34,61.96,0.8607,2,3,Uber,0.296,275,0,0,0,13,3,tablet,no_auth,0.1158,0.1889,12.0,2,0,0.228,ES,EUR,none,0
